arquivo,tipo,classificacao,duracao_s,primeira_palavra,ultima_palavra,motivo,erro,energia_borda_ini_db,energia_borda_fim_db,ffmpeg_sil_inicio_ms,ffmpeg_sil_fim_ms,ffmpeg_status
BOLETIM_RADIO_TJRN_26_07_2026_B10_TCERN_COMISSAO_PLANO_SEGURANCA_INSTITUCIONAL__CABECA.mp3,CABECA,OK,4.48,Tribunal,institucional.,,,-40.4,-19.4,0,0,ok
BOLETIM_RADIO_TJRN_26_07_2026_B10_TRE_SISTEMA_STAR_PREMIO_CJN_CABECA.mp3,CABECA,CORTADO,0.2,Des...,Des...,"energia de fala na borda final (-13.3 dBFS, piso -43.0); CABEÇA muito curta (0.2s) — provável corte no início da manchete",,-43.0,-13.3,0,0,ok
BOLETIM_RADIO_TJRN_26_07_2026_B10_TRTRN_CEJUS_NATAL_ACORDO_EMPRESA_CONCECAO__CABECA.mp3,CABECA,OK,5.31,Tejuz,Conceição.,,,-45.5,-18.2,0,0,ok
BOLETIM_RADIO_TJRN_26_07_2026_B1_REGRESSAO_REGIME_FUGA_NJUD_1927_CABECA.mp3,CABECA,OK,4.31,Descumprimento,presional.,,,-40.5,-35.7,0,0,ok
BOLETIM_RADIO_TJRN_26_07_2026_B1_TJRJ_SUPERLOTACAO_PRESIDIOS_NJUD_1932_CABECA.mp3,CABECA,OK,6.67,Supernotação,reciditjn.,,,-45.5,-26.0,0,0,ok
BOLETIM_RADIO_TJRN_26_07_2026_B1_TJRN_SUSPENSAO_AGENTES_SAO_GONCALO_CABECA.mp3,CABECA,POSSIVEL_ALUCINACAO_WHISPER,7.63,DJ,Amarante.,texto bate com padrão de alucinação: 'DJ Rini mantém suspensão de lei que aumentou a remuneração de agentes políticos ',,,,,,
BOLETIM_RADIO_TJRN_26_07_2026_B2_INDENIZACAO_ACIDENTE_TRANSITO_NJUD_1927_CABECA.mp3,CABECA,OK,5.62,O,trânsito.,,,-35.2,-18.8,0,0,ok
BOLETIM_RADIO_TJRN_26_07_2026_B2_TJRN_APLICATIVO_JUSTIC_NJUD_CABECA.mp3,CABECA,OK,6.04,Aplicate,Parnamirim,,,-40.5,-21.2,0,0,ok
BOLETIM_RADIO_TJRN_26_07_2026_B2_TJRN_SELECAO_DIREITO_GABINETES_CABECA.mp3,CABECA,SEM_FALA,0.2,,,nenhuma palavra transcrita,,,,,,
BOLETIM_RADIO_TJRN_26_07_2026_B3_IMPROBIDADE_BANDAS_SAO_JOSE_MIPIBU_NJUD_1927_CABECA.mp3,CABECA,OK,7.75,Justiça,Mepebu.,,,-40.5,-33.1,0,0,ok
BOLETIM_RADIO_TJRN_26_07_2026_B3_TJRN_CAPOTAMENTO_CAUSADO_SINAL_NJUD_1932_CABECA.mp3,CABECA,OK,7.21,Tapotamento,vítima.,,,-45.4,-24.4,0,0,ok
BOLETIM_RADIO_TJRN_26_07_2026_B3_TJRN_COMARCA_ALMINO_AFONSO_TABELIAO__CABECA.mp3,CABECA,OK,5.72,Com,gomes.,,,-120.0,-19.2,0,0,ok
BOLETIM_RADIO_TJRN_26_08_2026_B10_TRTRN_FEIRART__CABECA.mp3,CABECA,OK,6.71,Peirarte,madeira.,,,-120.0,-30.4,0,0,ok
BOLETIM_RADIO_TJRN_26_08_2026_B10_TRTRN_SUPERA_META_CABECA.mp3,CABECA,OK,5.13,RTRN,trabalho.,,,-120.0,-17.3,0,0,ok
BOLETIM_RADIO_TJRN_26_08_2026_B1_RESPONSAVEL_INTERINO_MARCELINO_VIEIRA_CABECA.mp3,CABECA,OK,5.0,O,&D.,,,-120.0,-20.2,0,0,ok
BOLETIM_RADIO_TJRN_26_08_2026_B1_TJRN_VARA_FAMILIA_ESTAGIO_RESULTADO_CABECA.mp3,CABECA,OK,5.84,Primeira,direito.,,,-45.5,-19.4,0,0,ok
BOLETIM_RADIO_TJRN_26_08_2026_B2_PESQUISA_JURISPRUDENCIA_INTERAMERICANA_NJUD_CABECA.mp3,CABECA,OK,7.24,CJRN,convencionalidade.,,,-51.1,-18.0,0,0,ok
BOLETIM_RADIO_TJRN_26_08_2026_B2_TJRN_MANTEM_COBRANCA_MULTA_BANCO_NJUD_1918_CABECA.mp3,CABECA,OK,6.34,Justiça,cálculos.,,,-40.7,-33.3,0,0,ok
BOLETIM_RADIO_TJRN_26_08_2026_B3_INDENIZACAO_FRAUDE_TELEFONIA_NJUD__CABECA.mp3,CABECA,OK,7.3,Justiça,consumidor.,,,-40.5,-31.5,0,0,ok
BOLETIM_RADIO_TJRN_26_08_2026_B3_TJRN_PLATAFORMA_ENSINO_INDENIZACAO_NJUD_1918_CABECA.mp3,CABECA,OK,7.83,Plataforma,contrato.,,,-45.5,-33.4,0,0,ok
BOLETIM_RADIO_TJRN_26_09_2026_B10_TRTRN_ASSEDIO_ELEITORAL__CABECA.mp3,CABECA,OK,6.75,A,Judiciária,,,-40.7,-21.7,0,0,ok
BOLETIM_RADIO_TJRN_26_09_2026_B1_TJ_ACADEMICO_PLENO_NJUD__CABECA.mp3,CABECA,CORTADO,0.2,e,e,"energia de fala na borda final (-16.1 dBFS, piso -52.2); inicia com conectivo isolado: 'e'; termina com conectivo isolado: 'e'; CABEÇA muito curta (0.2s) — provável corte no início da manchete",,-52.2,-16.1,0,0,ok
BOLETIM_RADIO_TJRN_26_09_2026_B2_INDENIZACAO_CONSUMO_AGUA_NJUD__CABECA.mp3,CABECA,OK,4.41,Erro,Nat...,,,-51.3,-25.6,0,0,ok
BOLETIM_RADIO_TJRN_26_09_2026_B3_ACIDENTE_MOTORISTA_EMBRIAGADO_NJUD__CABECA.mp3,CABECA,OK,6.56,Motorista,empresa.,,,-80.8,-28.4,0,0,ok
BOLETIM_RADIO_TJRN_26_09_2027_B10_TRTRN_MANUTENCAO_TECNOLOGIA_INFORMACAO__CABECA.mp3,CABECA,OK,6.54,TRTRN,acesso.,,,-120.0,-24.8,0,0,ok
BOLETIM_RADIO_TJRN_26_09_2027_B1_TJRN_PENA_JUSTA_REGULACAO_VAGAS_NJUD_1919_CABECA.mp3,CABECA,OK,5.57,Missão,1RN.,,,-65.7,-19.7,0,0,ok
BOLETIM_RADIO_TJRN_26_09_2027_B2_TJRN_TURMA_RECURSAL_NEGA_INDENIZACAO_NJUD_1919_CABECA.mp3,CABECA,OK,6.46,Turma,moral.,,,-120.0,-23.5,0,0,ok
BOLETIM_RADIO_TJRN_26_09_2027_B3_TJRN_MANTIDA_DENUNCIA_EX_PREFEITO_MACAU_NJUD_1919_CABECA.mp3,CABECA,OK,6.27,Mantida,licitação.,,,-120.0,-33.3,0,0,ok
BOLETIM_RADIO_TJRN_26_10_2026_B10_TRTRN_SEMANA_EXECUCAO_TRABALHISTA__CABECA.mp3,CABECA,OK,7.14,16ª,justiça.,,,-120.0,-22.3,0,0,ok
BOLETIM_RADIO_TJRN_26_10_2026_B1_HONESTIDADE_DEPOIMENTO_POLICIAL_NJUD__CABECA.mp3,CABECA,OK,4.53,Decisão,policiais.,,,-120.0,-31.0,0,0,ok
BOLETIM_RADIO_TJRN_26_10_2026_B2_IRREGULARIDADE_HETEROIDENTIFICACAO_CABECA.mp3,CABECA,OK,6.48,Justiça,UERNI.,,,-120.0,-25.4,0,0,ok
BOLETIM_RADIO_TJRN_26_10_2026_B3_CONDENACAO_BANCO_DIGITAL_NJUD_CABECA.mp3,CABECA,OK,6.97,Banco,atendente.,,,-49.2,-33.1,0,0,ok
BOLETIM_RADIO_TJRN_26_10_2027_B10_ESMARN_ETICA_JUDICIAL_NOVA_FORMACAO_CABECA.mp3,CABECA,OK,4.92,Ética,TJRN.,,,-120.0,-21.9,0,0,ok
BOLETIM_RADIO_TJRN_26_10_2027_B1_TJRN_PRESOS_EGRESSOS_DO_SISTEMA_NJUD_1920_CABECA.mp3,CABECA,OK,8.43,CJRN,sistema.,,,-65.7,-24.0,0,0,ok
BOLETIM_RADIO_TJRN_26_10_2027_B2_TJRN_CENTRAL_REGULACAO_VAGAS__CABECA.mp3,CABECA,OK,6.67,PJRN,Norte.,,,-40.7,-19.1,0,0,ok
BOLETIM_RADIO_TJRN_26_10_2027_B3_TJRN_GESTAO_VAGAS_PRISIONAL_TEMA__CABECA.mp3,CABECA,OK,6.08,Gestão,&D.,,,-120.0,-19.3,0,0,ok
BOLETIM_RADIO_TJRN_26_11_2026_B10_MPRN_OPERACAO_BARAO_TRIGO__CABECA.mp3,CABECA,OK,6.91,Parão,dinheiro.,,,-65.7,-24.1,0,0,ok
BOLETIM_RADIO_TJRN_26_11_2026_B1_TJRN_ACUSADOS_MORTE_EX_PREFEITO_JURI_NJUD_19333_CABECA.mp3,CABECA,CORTADO,2.06,Acusado,-prefeito...,CABEÇA muito curta (2.1s) — provável corte no início da manchete,,-43.1,-14.0,0,0,ok
BOLETIM_RADIO_TJRN_26_11_2026_B2_TJRN_COMARCA_CAICO_RESPONSAVEL_INTERINO__CABECA.mp3,CABECA,OK,6.34,O,Norte.,,,-40.7,-27.3,0,0,ok
BOLETIM_RADIO_TJRN_26_11_2026_B3_TJRN_VARA_EXECUCAO_FISCAL_PAUTA_ZERO_NJUD_1933_CABECA.mp3,CABECA,OK,8.19,Intavara,sociedade.,,,-40.5,-31.3,0,0,ok
BOLETIM_RADIO_TJRN_26_11_2027_B10_TRTRN_EMPRESA_CONDENADA_ATRASOS_SALARIOS_CABECA.mp3,CABECA,OK,4.98,Empresa,salários.,,,-120.0,-24.6,0,0,ok
BOLETIM_RADIO_TJRN_26_11_2027_B1_TJRN_EXCLUSAO_INJUSTIFICADA_CONTA_APP_CABECA.mp3,CABECA,OK,8.22,Exclusão,morais.,,,-120.0,-24.7,0,0,ok
BOLETIM_RADIO_TJRN_26_11_2027_B2_TJRN_PARTICIPA_AUDIENCIA_PUBLICA_ASSEDIO_ELEITORAL__CABECA.mp3,CABECA,CORTADO,0.2,Seja...,Seja...,CABEÇA muito curta (0.2s) — provável corte no início da manchete,,-120.0,-14.4,0,0,ok
BOLETIM_RADIO_TJRN_26_11_2027_B3_TJRN_LOJA_CONDENADA_TROCAR_CELULAR__CABECA.mp3,CABECA,POSSIVEL_ALUCINACAO_WHISPER,0.2,Legendas,.org,texto bate com padrão de alucinação: 'Legendas pela comunidade Amara.org',,,,,,
BOLETIM_RADIO_TJRN_26_12_2026_B10_ESMARN_CURSO_EXECUCAO_PECUNIARIAS__CABECA.mp3,CABECA,OK,5.34,O,abertas.,,,-120.0,-24.7,0,0,ok
BOLETIM_RADIO_TJRN_26_12_2026_B1_TJRN_HOMEM_SE_PASSA_SECRETARIO_EDUCACAO__CABECA.mp3,CABECA,OK,5.63,O,Moçoró.,,,-120.0,-19.8,0,0,ok
BOLETIM_RADIO_TJRN_26_12_2026_B2_TJRN_FAMILIA_INDENIZADA_VOO_PORTO_ALEGRE__CABECA.mp3,CABECA,CORTADO,0.2,Um...,Um...,"energia de fala na borda final (-15.1 dBFS, piso -35.4); inicia com conectivo isolado: 'Um...'; termina com conectivo isolado: 'Um...'; CABEÇA muito curta (0.2s) — provável corte no início da manchete",,-35.4,-15.1,0,0,ok
BOLETIM_RADIO_TJRN_26_12_2026_B3_TJRN_COMARCA_JARDIM_SERIDO_INTERINO__CABECA.mp3,CABECA,OK,6.04,O,branco.,,,-31.0,-23.5,0,0,ok
BOLETIM_RADIO_TJRN_26_12_2027_B10_MPRN_INSPECAO_UBS_EXTREMOZ__CABECA.mp3,CABECA,OK,7.03,"MPRN,",Estremões.,,,-65.7,-32.8,0,0,ok
BOLETIM_RADIO_TJRN_26_12_2027_B1_TJRN_DECISAO_ANULA_ALIENACAO_CARRO__CABECA.mp3,CABECA,OK,6.45,Decisão,tráfico.,,,-120.0,-23.5,0,0,ok
BOLETIM_RADIO_TJRN_26_12_2027_B2_TJRN_ATAQUE_RACISTA_EM_APP__CABECA.mp3,CABECA,OK,6.91,Após,vítima.,,,-120.0,-24.0,0,0,ok
BOLETIM_RADIO_TJRN_26_12_2027_B3_TJRN_COMARCA_PAU_FERROS_SELECIONA_INTERINO_CABECA.mp3,CABECA,OK,5.79,Com,oeste.,,,-40.7,-14.9,0,0,ok
BOLETIM_RADIO_TJRN_01_06_2026_B10_TJRN_CAMPANHA_MES_PROTEGIDA_CORPO.mp3,CORPO,OK,42.7,Durante,PCI...,,,-19.6,-21.5,0,0,ok
BOLETIM_RADIO_TJRN_01_06_2026_B1_TJRN_CONSUMIDORA_INDENIZADA_PARTO__CORPO.mp3,CORPO,OK,72.52,A,médico.,,,-50.5,-41.1,0,0,ok
BOLETIM_RADIO_TJRN_01_06_2026_B2_TJRN_PERMISSAO_USO_IMOVEL_CORPO.mp3,CORPO,OK,45.26,A,imóvel,"CORPO sem pontuação final (fraco, isolado — checar manualmente)",,-19.8,-32.5,0,0,ok
BOLETIM_RADIO_TJRN_01_06_2026_B3_TJRN_PLANO_SAUDE_FORNECER_CIRURGIA_CORPO.mp3,CORPO,OK,61.36,O,mil.,,,-25.9,-38.7,0,0,ok
BOLETIM_RADIO_TJRN_02_06_2026_B10_TJRN_JUIZADO_NATAL_ESTAGIO__CORPO.mp3,CORPO,OK,44.19,O,aplicável.,,,-54.2,-40.3,0,0,ok
BOLETIM_RADIO_TJRN_02_06_2026_B1_TJRN_ARTIGO_REPOJURN_CORPO.mp3,CORPO,OK,87.05,A,digitais.,,,-22.7,-41.5,0,0,ok
BOLETIM_RADIO_TJRN_02_06_2026_B2_TJRN_SUSPENDE_EDITAIS__CORPO.mp3,CORPO,OK,79.45,A,SUS.,,,-22.9,-41.0,0,0,ok
BOLETIM_RADIO_TJRN_02_06_2026_B3_TJRN_SAAE_EXTREMOZ_INDENIZAR_CORPO.mp3,CORPO,OK,69.98,O,dias.,,,-22.4,-41.4,0,0,ok
BOLETIM_RADIO_TJRN_03_06_2026_B10_TRTRN_PUBLICACAO_INCIDENTES_DADOS_PESSOAIS__CORPO.mp3,CORPO,OK,33.24,Incidentes,pessoais,"CORPO sem pontuação final (fraco, isolado — checar manualmente)",,-25.5,-39.8,0,0,ok
BOLETIM_RADIO_TJRN_03_06_2026_B1_TJRN_HOMEM_CONDENADO_COLISAO_CARRO_CORPO.mp3,CORPO,OK,80.54,O,trabalho.,,,-25.5,-40.3,0,0,ok
BOLETIM_RADIO_TJRN_03_06_2026_B2_TJRN_CASAMENTO_COMUNITARIO_TOUROS_CORPO.mp3,CORPO,OK,70.19,30,"Escola,","CORPO sem pontuação final (fraco, isolado — checar manualmente)",,-22.9,-31.5,0,0,ok
BOLETIM_RADIO_TJRN_03_06_2026_B3_TJRN_RESULTADO_DEFINITIVO_HETEROIDENTIFICACAO__CORPO.mp3,CORPO,OK,72.35,A,concorrência.,,,-53.2,-41.7,0,0,ok
BOLETIM_RADIO_TJRN_08_06_2026_B10_MPRN_MULTIRAO_EXAMES_CNH (1)_CORPO.mp3,CORPO,OK,66.89,O,funcionários...,,,-120.0,-35.2,0,0,ok
BOLETIM_RADIO_TJRN_08_06_2026_B10_MPRN_MULTIRAO_EXAMES_CNH (2)_CORPO.mp3,CORPO,OK,66.2,O,precisa,"CORPO sem pontuação final (fraco, isolado — checar manualmente)",,-120.0,-26.9,0,0,ok
BOLETIM_RADIO_TJRN_08_06_2026_B10_MPRN_MULTIRAO_EXAMES_CNH_CORPO.mp3,CORPO,OK,68.97,O,alocar,"CORPO sem pontuação final (fraco, isolado — checar manualmente)",,-120.0,-34.7,0,0,ok
BOLETIM_RADIO_TJRN_08_06_2026_B11_MPRN_PROJETO_ADOCAO_E_LEGAL (1)_CORPO.mp3,CORPO,OK,68.36,O,benefício.,,,-120.0,-37.9,0,0,ok
BOLETIM_RADIO_TJRN_09_06_2026_B10_DPERN_DEFENSORES_MIRINS_ (1)_CORPO.mp3,CORPO,OK,61.04,Em,respeito.,,,-120.0,-37.2,0,0,ok
BOLETIM_RADIO_TJRN_09_06_2026_B10_DPERN_DEFENSORES_MIRINS_ (2)_CORPO.mp3,CORPO,OK,61.51,Em,multi...,,,-120.0,-31.1,0,0,ok
BOLETIM_RADIO_TJRN_09_06_2026_B10_DPERN_DEFENSORES_MIRINS__CORPO.mp3,CORPO,OK,51.69,Em,cúrpia.,,,-120.0,-31.0,0,0,ok
BOLETIM_RADIO_TJRN_09_06_2026_B11_MPRN_EVENTO_AGENTES_SEGURANCA_ (1)_CORPO.mp3,CORPO,OK,82.36,A,ilegalidades,"CORPO sem pontuação final (fraco, isolado — checar manualmente)",,-120.0,-31.7,0,0,ok
BOLETIM_RADIO_TJRN_10_06_2026_B10_TRTRN_REUNIAO_NEGOCIACAO_URBANA_ (1)_CORPO.mp3,CORPO,OK,58.17,O,Coletivo.,,,-120.0,-35.9,0,0,ok
BOLETIM_RADIO_TJRN_10_06_2026_B10_TRTRN_REUNIAO_NEGOCIACAO_URBANA__CORPO.mp3,CORPO,OK,58.65,O,Coletivo.,,,-120.0,-35.2,0,0,ok
BOLETIM_RADIO_TJRN_10_06_2026_B11_DPERN_ACAO_COLETIVA_CONCURSO_PM (1)_CORPO.mp3,CORPO,OK,59.32,O,especificação.,,,-41.0,-34.8,0,0,ok
BOLETIM_RADIO_TJRN_10_06_2026_B11_DPERN_ACAO_COLETIVA_CONCURSO_PM (2)_CORPO.mp3,CORPO,OK,57.61,Em,"deficiência,","CORPO sem pontuação final (fraco, isolado — checar manualmente)",,-120.0,-39.6,0,0,ok
BOLETIM_RADIO_TJRN_11_06_2026_B10_DPERN_GARANTE_DIREITOS_CRIANCA_ (1)_CORPO.mp3,CORPO,OK,61.87,Na,pessoas.,,,-120.0,-28.4,0,0,ok
BOLETIM_RADIO_TJRN_11_06_2026_B10_DPERN_GARANTE_DIREITOS_CRIANCA_ (2)_CORPO.mp3,CORPO,OK,60.93,Na,necessidade.,,,-120.0,-30.3,0,0,ok
BOLETIM_RADIO_TJRN_11_06_2026_B10_DPERN_GARANTE_DIREITOS_CRIANCA__CORPO.mp3,CORPO,OK,61.87,Na,pessoas.,,,-120.0,-28.4,0,0,ok
BOLETIM_RADIO_TJRN_11_06_2026_B11_OABRN_INAUGURACAO_SALA_CURRAIS_NOVOS_ (1)_CORPO.mp3,CORPO,OK,54.27,R,Lucena.,,,-36.2,-33.9,0,0,ok
BOLETIM_RADIO_TJRN_12_06_2026_B10_TRT_RN_VISITA_CAIXA_ECONOMICA_ (1)_CORPO.mp3,CORPO,OK,42.23,O,"Gato,","CORPO sem pontuação final (fraco, isolado — checar manualmente)",,-120.0,-39.2,0,0,ok
BOLETIM_RADIO_TJRN_12_06_2026_B10_TRT_RN_VISITA_CAIXA_ECONOMICA_ (2)_CORPO.mp3,CORPO,OK,43.53,O,TRTRN.,,,-120.0,-37.4,0,0,ok
BOLETIM_RADIO_TJRN_12_06_2026_B10_TRT_RN_VISITA_CAIXA_ECONOMICA__CORPO.mp3,CORPO,OK,42.23,O,"Gato,","CORPO sem pontuação final (fraco, isolado — checar manualmente)",,-120.0,-39.2,0,0,ok
BOLETIM_RADIO_TJRN_12_06_2026_B11_TRTRN_ELETRICISTA_ACIDENTADO_ (1)_CORPO.mp3,CORPO,OK,64.35,A,Rocha...,,,-120.0,-36.3,0,0,ok
BOLETIM_RADIO_TJRN_15_06_2026_B10_OFICIO_UNICO_FERNANDO_PEDROZA (1)_CORPO.mp3,CORPO,OK,65.43,A,declaração.,,,-120.0,-27.4,0,0,ok
BOLETIM_RADIO_TJRN_15_06_2026_B10_OFICIO_UNICO_FERNANDO_PEDROZA (2)_CORPO.mp3,CORPO,OK,74.67,A,disponível.,,,-120.0,-26.9,0,0,ok
BOLETIM_RADIO_TJRN_15_06_2026_B10_OFICIO_UNICO_FERNANDO_PEDROZA_CORPO.mp3,CORPO,OK,71.8,A,TJRM.,,,-120.0,-40.2,0,0,ok
BOLETIM_RADIO_TJRN_15_06_2026_B11_HOMEM_CONDENADO_POR_DIFAMAR_TIA (1)_CORPO.mp3,CORPO,OK,56.94,O,morais.,,,-120.0,-35.2,0,0,ok
BOLETIM_RADIO_TJRN_16_06_2026_B10_MPRN_ACORDO_GARANTIR_ACESSIBILIDADE_ESCOLAS__CORPO.mp3,CORPO,OK,76.12,O,da,"CORPO sem pontuação final (fraco, isolado — checar manualmente)",,-120.0,-37.9,0,0,ok
BOLETIM_RADIO_TJRN_16_06_2026_B11_TJRN_CONSULTA_PUBLICA_2027_CORPO.mp3,CORPO,OK,63.01,O,para...,,,-120.0,-36.2,0,0,ok
BOLETIM_RADIO_TJRN_16_06_2026_B1_VISITA_SOCIAL_APENADO (1)_CORPO.mp3,CORPO,OK,54.89,O,visitação.,,,-120.0,-32.9,0,0,ok
BOLETIM_RADIO_TJRN_16_06_2026_B1_VISITA_SOCIAL_APENADO (2)_CORPO.mp3,CORPO,OK,64.68,O,cadastro,"CORPO sem pontuação final (fraco, isolado — checar manualmente)",,-120.0,-32.2,0,0,ok
BOLETIM_RADIO_TJRN_17_06_2026_B10_SELECAO_TABELIAO_FRUTOSO_GOMES_CORPO.mp3,CORPO,OK,48.64,A,Justiça.,,,-120.0,-33.9,0,0,ok
BOLETIM_RADIO_TJRN_17_06_2026_B11_SELECAO_ESTAGIO_JUIZADOS_ADM_CORPO.mp3,CORPO,OK,59.71,A,trans…,"CORPO sem pontuação final (fraco, isolado — checar manualmente)",,-120.0,-31.6,0,0,ok
BOLETIM_RADIO_TJRN_17_06_2026_B1_RESTITUICAO_POR_FALHA_EM_CANCELAMENTO (1)_CORPO.mp3,CORPO,OK,78.13,O,morais.,,,-120.0,-40.0,0,0,ok
BOLETIM_RADIO_TJRN_17_06_2026_B1_RESTITUICAO_POR_FALHA_EM_CANCELAMENTO_CORPO.mp3,CORPO,OK,76.17,O,morais,"CORPO sem pontuação final (fraco, isolado — checar manualmente)",,-120.0,-38.4,0,0,ok
BOLETIM_RADIO_TJRN_18_06_2026_B11_TRTRN_EMPRESA_CONDENADA_ASSEDIO_SEXUAL__CORPO.mp3,CORPO,OK,61.66,A,surgiam.,,,-120.0,-40.2,0,0,ok
BOLETIM_RADIO_TJRN_18_06_2026_B1_SEMANA_JUIZADOS_PALESTRA_CORPO.mp3,CORPO,OK,75.66,O,o,"CORPO sem pontuação final (fraco, isolado — checar manualmente)",,-120.0,-28.5,0,0,ok
BOLETIM_RADIO_TJRN_18_06_2026_B2_ESTAGIO_CE_MULHER_CORPO.mp3,CORPO,OK,58.89,A,transporte.,,,-120.0,-32.1,0,0,ok
BOLETIM_RADIO_TJRN_18_06_2026_B3_MUNICIPIO_CONDENADO_A_PAGAMENTO_CORPO.mp3,CORPO,OK,62.21,A,precatórios.,,,-120.0,-46.4,0,0,ok
BOLETIM_RADIO_TJRN_26_01_2026_B10_MPRN_REFORCO_SEGURANCA_TERMINAL_ASSU_CORPO.mp3,CORPO,OK,59.63,O,área.,,,-33.0,-27.8,0,0,ok
BOLETIM_RADIO_TJRN_26_01_2026_B1_TJRN_CONDENA_EMPRESAS_ENERGIA_SOLAR_NJUD_1913_CORPO.mp3,CORPO,OK,61.26,A,morais.,,,-23.1,-34.8,0,0,ok
BOLETIM_RADIO_TJRN_26_01_2026_B1_TJRN_HOMEM_CONDENADO_HOSPEDAGEM_CORPO.mp3,CORPO,OK,78.47,O,hospedagem.,,,-120.0,-41.7,0,0,ok
BOLETIM_RADIO_TJRN_26_01_2026_B2_TJRN_ABSOLVE_EX_PREFEITO__CORPO.mp3,CORPO,OK,76.63,A,ouvidas.,,,-52.2,-34.5,0,0,ok
BOLETIM_RADIO_TJRN_26_01_2026_B2_TJRN_CNJ_INSTITUI_ESTATUTO__CORPO.mp3,CORPO,OK,43.07,Interamericana.,tomada.,,,-27.9,-37.8,0,0,ok
BOLETIM_RADIO_TJRN_26_01_2026_B3_TJRN_CAERN_CONDENADA_FALHA_ABASTECIMENTO__CORPO.mp3,CORPO,OK,54.71,A,regulado.,,,-28.5,-35.4,0,0,ok
BOLETIM_RADIO_TJRN_26_01_2026_B3_TJRN_UNIDADE_DELITOS_ESTAGIO__CORPO.mp3,CORPO,OK,36.84,A,170.,,,-35.7,-30.8,0,0,ok
BOLETIM_RADIO_TJRN_26_01_2026_B4_TJRN_E_TRE_PROCEDIMENTOS_CERTIDOES_NJUD_1913_CORPO.mp3,CORPO,OK,63.14,Apresentantes,estadual.,,,-35.3,-38.4,0,0,ok
BOLETIM_RADIO_TJRN_26_01_2027_B1_TJRN_SESSAO_ORDINARIA_18_CORPO.mp3,CORPO,OK,17.5,O,ordinaria,"CORPO sem pontuação final (fraco, isolado — checar manualmente)",,-22.9,-25.5,0,0,ok
BOLETIM_RADIO_TJRN_26_01_2027_B2_TJRN_HOMENAGEADOS_TRIBUNAL_CORPO.mp3,CORPO,OK,64.44,Instituída,segurança.,,,-21.0,-23.8,0,0,ok
BOLETIM_RADIO_TJRN_26_01_2027_B3_TJRN_30_PERSONALIDADES_MEDALHA__CORPO.mp3,CORPO,OK,35.42,O,TJRN.,,,-23.9,-25.2,0,0,ok
BOLETIM_RADIO_TJRN_26_01_2027_B4_TJRN_PLATAFORMA_INDENIZADA__CORPO.mp3,CORPO,OK,36.76,O,já,"CORPO sem pontuação final (fraco, isolado — checar manualmente)",,-38.6,-24.4,0,0,ok
BOLETIM_RADIO_TJRN_26_02_2026_B10_INDENIZACAO_ATRASO_GARRAFA_VINHO_CORPO.mp3,CORPO,OK,61.16,A,entendimento...,,,-20.6,-31.8,0,0,ok
BOLETIM_RADIO_TJRN_26_02_2026_B1_CONDENACAO_COLISAO_TRASEIRA_NJUD_1914_CORPO.mp3,CORPO,OK,44.34,O,ocidente,"CORPO sem pontuação final (fraco, isolado — checar manualmente)",,-22.9,-23.4,0,0,ok
BOLETIM_RADIO_TJRN_26_02_2026_B1_TJRN_JUIZ_ALCEU_NOVO_DESEMBARGADOR__CORPO.mp3,CORPO,OK,64.44,O,Alves.,,,-22.7,-35.7,0,0,ok
BOLETIM_RADIO_TJRN_26_02_2026_B2_CURSO_PREVENCAO_ASSEDIO_NJUD_1915_CORPO.mp3,CORPO,OK,18.63,sobre,áudio.,,,-90.3,-29.8,0,0,ok
BOLETIM_RADIO_TJRN_26_02_2026_B2_TJRN_PLANO_SAUDE_NEGAR_EXAME__CORPO.mp3,CORPO,OK,56.9,No,pelo...,,,-20.5,-29.2,0,0,ok
BOLETIM_RADIO_TJRN_26_02_2026_B3_ECOPONTO_MIGUEL_SEABRA_CORPO.mp3,CORPO,OK,71.64,O,Amado.,,,-35.2,-39.4,0,0,ok
BOLETIM_RADIO_TJRN_26_02_2026_B3_TJRN_CONSUMIDORA_INDENIZADA_GELADEIRA_DEFEITO__CORPO.mp3,CORPO,OK,55.55,Duas,compra.,,,-22.3,-20.6,0,0,ok
BOLETIM_RADIO_TJRN_26_02_2026_B4_DESATIVACAO_CONTA_MOTORISTA_NJUD_1914_CORPO.mp3,CORPO,OK,62.91,Os,parceiros,"CORPO sem pontuação final (fraco, isolado — checar manualmente)",,-23.2,-25.4,0,0,ok
BOLETIM_RADIO_TJRN_26_02_2027_B1_TJRN_TJES_OBRA_EDITORIAL_135_ANOS_CORPO.mp3,CORPO,OK,36.19,ao,memória.,,,-20.1,-30.8,0,0,ok
BOLETIM_RADIO_TJRN_26_02_2027_B2_TJRN_PAI_CONDENADO_MOTOCICLETA_CORPO.mp3,CORPO,OK,74.34,O,Almeida.,,,-22.1,-23.5,0,0,ok
BOLETIM_RADIO_TJRN_26_02_2027_B3_TJRN_NEGATIVACAO_DEVEDORES_NOTIFICACAO__CORPO.mp3,CORPO,OK,48.53,A,a...,,,-26.9,-29.6,0,0,ok
BOLETIM_RADIO_TJRN_26_02_2027_B4_TJRN_REGRA_TRANSICAO_PROGRESSAO_FUNCIONAL__CORPO.mp3,CORPO,OK,53.41,Segundo,anterior.,,,-20.5,-28.4,0,0,ok
